AOIID,Name,Type,CenterX,CenterY,Area,CreateTime,UpdateTime,geometry
G00AOI000006IQ15,桔子酒店(济南文化东路店),3930,117.059835,36.65538,10191.06032,2021/5/24 17:35,2021/5/24 17:35,"POLYGON ((117.06051101333333 36.65502099222222, 117.06047201333332 36.655016992222215, 117.05904601333333 36.65502399222222, 117.05902101333334 36.65502599222222, 117.05900501333332 36.655035992222224, 117.05899501333333 36.65504999222222, 117.05899301333334 36.65507099222222, 117.05900401333334 36.65557199222223, 117.05900601333335 36.655589992222225, 117.05901401333333 36.655601992222216, 117.05902801333333 36.65560899222222, 117.05906001333334 36.655612992222224, 117.05949301333334 36.655615992222224, 117.05951201333333 36.65561799222222, 117.05952201333334 36.65562499222222, 117.05953001333333 36.65563999222222, 117.05953201333332 36.655747992222224, 117.05953801333332 36.65576099222222, 117.05955101333332 36.65577399222222, 117.05957601333333 36.655781992222224, 117.06047001333333 36.65579499222222, 117.06051901333333 36.65578699222222, 117.06054901333333 36.655772992222225, 117.06057001333333 36.65575199222222, 117.06058701333333 36.65573499222222, 117.06059501333334 36.65571299222222, 117.06057101333333 36.65508899222222, 117.06056101333334 36.655055992222216, 117.06054601333334 36.655035992222224, 117.06051101333333 36.65502099222222))"
G00AOI00000P17V4,山东中医药大学千佛山校区学生宿舍,3110,117.045386,36.651868,9853.80773,2023/4/25 10:11,2023/4/25 10:11,"POLYGON ((117.04752001333334 36.65241999222222, 117.04752301333333 36.65218699222222, 117.04603801333333 36.652173992222224, 117.04603301333333 36.65228299222222, 117.04580601333333 36.652237992222226, 117.04568101333334 36.65214399222222, 117.04568701333334 36.65131399222222, 117.04508201333331 36.65131199222222, 117.04509801333333 36.652423992222225, 117.04752001333334 36.65241999222222))"
G00AOI000001XMDX,普利·文东花园,3110,117.062832,36.654045,9512.650747,2015/7/21 20:11,2019/5/27 9:45,"POLYGON ((117.06324401333333 36.654675992222224, 117.06325601333332 36.65341899222222, 117.06241301333333 36.653425992222225, 117.06241201333333 36.654664992222216, 117.06324401333333 36.654675992222224))"
G00AOI000006NFD9,大众日报第二宿舍,3110,117.038772,36.653373,9463.267853,2021/9/7 14:15,2023/3/15 14:15,"POLYGON ((117.03959701333333 36.65367799222222, 117.03959901333334 36.653054992222216, 117.03791201333334 36.65306499222223, 117.03799601333333 36.65370599222222, 117.03959701333333 36.65367799222222))"
G00AOI000001X5S2,山东广播电视大学(千佛山校区),3410,117.02593,36.646293,9238.196166,2015/7/21 20:11,2019/6/19 10:15,"POLYGON ((117.02640301333332 36.64578699222222, 117.02534901333333 36.64578499222222, 117.02536101333332 36.64612799222222, 117.02567601333334 36.64686699222222, 117.02641201333334 36.64686699222222, 117.02640401333333 36.646319992222224, 117.02640301333332 36.64578699222222))"
G00AOI000006GQG4,山东警察学院山大路宿舍,3110,117.056513,36.654032,9216.972261,2021/4/29 21:12,2023/10/11 8:48,"POLYGON ((117.05702801333332 36.653550992222215, 117.05597801333332 36.65354799222222, 117.05599901333333 36.65451699222222, 117.05705001333334 36.65450999222222, 117.05702801333332 36.653550992222215))"
G00AOI000001WWRL,大众日报社第三宿舍东区,3110,117.051001,36.644626,9212.435333,2015/7/21 20:11,2023/4/12 16:50,"POLYGON ((117.05156801333334 36.64502299222222, 117.05174801333332 36.644696992222215, 117.05175001333333 36.64468699222222, 117.05174901333334 36.64467899222222, 117.05174601333333 36.64467099222222, 117.05174001333333 36.64466499222222, 117.05162201333333 36.64461899222223, 117.05161201333333 36.644611992222224, 117.05160701333334 36.64460499222222, 117.05160701333334 36.644594992222224, 117.05161101333333 36.64458499222222, 117.05174501333335 36.64428799222222, 117.05174501333335 36.644279992222216, 117.05174301333334 36.64427299222222, 117.05173501333333 36.64426899222222, 117.05172801333335 36.64426699222222, 117.05029001333334 36.644250992222226, 117.05028001333334 36.64425299222222, 117.05027301333334 36.64425499222222, 117.05026701333333 36.64426099222222, 117.05026401333333 36.64426699222222, 117.05026901333333 36.64460699222222, 117.05027301333334 36.64461799222222, 117.05028101333333 36.64462999222222, 117.05028601333333 36.644633992222225, 117.05029501333333 36.64463799222222, 117.05043701333334 36.64463299222222, 117.05044601333334 36.64463299222222, 117.05045201333334 36.644633992222225, 117.05045701333333 36.644640992222214, 117.05045901333332 36.644648992222216, 117.05046301333334 36.644873992222216, 117.05046001333332 36.64487999222222, 117.05045501333333 36.64488299222222, 117.05044801333334 36.64488699222222, 117.05043901333333 36.644887992222216, 117.05032401333334 36.64488699222222, 117.05031401333333 36.64488899222222, 117.05030701333334 36.64489199222222, 117.05029701333333 36.64489999222222, 117.05029201333333 36.64490899222222, 117.05028801333334 36.645008992222216, 117.05156801333334 36.64502299222222))"
G00AOI000006HMVB,山东师范大学千佛山校区音乐学院,3410,117.040671,36.651181,9172.929126,2021/4/29 21:53,2023/2/20 1:20,"POLYGON ((117.04121598555554 36.650729186666666, 117.04120787444444 36.650726908888885, 117.04013881888889 36.65074213111111, 117.04013054111111 36.65074463111111, 117.04012162444444 36.650750381111116, 117.04011445777779 36.65075752, 117.04011131888889 36.65076415888889, 117.04009081888888 36.65159118666667, 117.04009362444444 36.651597797777775, 117.04010048555556 36.651604992222225, 117.04010912444444 36.65161085333333, 117.04011723555556 36.651613408888885, 117.04120393 36.65163788111111, 117.04121206888888 36.651635658888885, 117.04122087444443 36.65163015888889, 117.04122798555557 36.651623269999995, 117.04123098555554 36.65161682555556, 117.04123476333334 36.65074815888889, 117.0412317911111 36.65074168666667, 117.04122473555556 36.65073474222222, 117.04121598555554 36.650729186666666))"
G00AOI00000P0NOI,山东省中医院东院区停车场,3840,117.046798,36.651679,9147.657826,2023/4/20 14:12,2023/4/20 14:12,"POLYGON ((117.04706501333334 36.65131099222222, 117.04600801333332 36.651295992222224, 117.04602801333334 36.65170999222222, 117.04629101333333 36.65171899222222, 117.04629301333333 36.65206699222222, 117.04749301333332 36.652077992222225, 117.04749701333333 36.65138099222222, 117.04707001333333 36.65137799222222, 117.04706501333334 36.65131099222222))"
G00AOI000002FR2B,山东工商大厦,3930,117.064298,36.65297,8885.00745,2016/5/5 13:42,2016/5/24 19:46,"POLYGON ((117.06468801333332 36.65358899222222, 117.06468001333334 36.65282799222222, 117.06465301333333 36.65230499222222, 117.06465001333333 36.652279992222226, 117.06462743 36.65228090888888, 117.06410201333334 36.65230199222222, 117.06398301333333 36.65235599222222, 117.06397801333334 36.65238899222222, 117.06400073555555 36.65276535333333, 117.06400501333333 36.65283599222222, 117.06397801333334 36.652840992222224, 117.06385601333332 36.65283599222222, 117.06388101333332 36.65358499222222, 117.06468801333332 36.65358899222222))"
G00AOI000002GU7X,山师教职工二宿舍,3110,117.043285,36.655871,8846.932747,2016/8/29 13:09,2023/10/10 16:19,"POLYGON ((117.04385101333334 36.65634899222223, 117.04385301333333 36.65542399222222, 117.04345101333334 36.65542399222222, 117.04345101333334 36.65550099222222, 117.04259401333334 36.65549899222222, 117.04260601333333 36.65610499222222, 117.04308601333332 36.656110992222224, 117.04308601333332 36.65633799222222, 117.04385101333334 36.65634899222223))"
G00AOI0000068QS7,山东省输血协会,3520,117.045708,36.647249,8830.546109,2019/1/28 11:55,2019/1/28 11:55,"POLYGON ((117.04644701333334 36.64760099222222, 117.04643601333333 36.64692099222222, 117.04495401333332 36.64692199222222, 117.04495801333333 36.64756499222222, 117.04586901333333 36.64755699222222, 117.04587001333333 36.647591992222225, 117.04644701333334 36.64760099222222))"
G00AOI000002L96M,齐源大厦,3530,117.058061,36.64963,8792.97197,2017/5/23 10:09,2019/10/29 13:30,"POLYGON ((117.05880201333333 36.649522992222224, 117.05751401333332 36.649080992222224, 117.05749301333333 36.649082992222226, 117.05747301333334 36.649086992222216, 117.05744901333334 36.64909999222222, 117.05743901333332 36.64912499222222, 117.05744109666666 36.64922221444444, 117.05745701333333 36.64996299222222, 117.05746301333333 36.64998299222222, 117.05747401333333 36.649993992222214, 117.05749001333334 36.650001992222215, 117.05751401333332 36.65000499222222, 117.05877901333332 36.64998199222222, 117.05880001333333 36.64997899222222, 117.05881901333333 36.64997199222223, 117.05882901333334 36.649955992222225, 117.05883001333332 36.649941992222224, 117.05884615222222 36.64964818666667, 117.05884901333332 36.649595992222224, 117.05884201333335 36.64957099222222, 117.05883301333334 36.64955199222222, 117.05881701333333 36.649533992222224, 117.05880201333333 36.649522992222224))"
G00AOI000002GU7S,燕山公馆,3110,117.060242,36.649205,8635.107799,2016/8/29 13:06,2019/5/25 19:00,"POLYGON ((117.05973801333333 36.64876699222222, 117.05937501333334 36.648618992222225, 117.05927501333335 36.64864299222222, 117.05908101333333 36.64894099222222, 117.06123001333333 36.64984499222222, 117.06133401333334 36.64971199222222, 117.06116101333333 36.64936399222222, 117.06112601333334 36.64931999222222, 117.05973801333333 36.64876699222222))"
G00AOI000001X5TA,山东省广播电视局宿舍,3110,117.024299,36.650257,8545.333957,2015/7/21 20:11,2019/6/11 19:30,"POLYGON ((117.02383601333334 36.65077799222222, 117.02386001333332 36.65076099222222, 117.02476001333332 36.65077099222222, 117.02475909666666 36.65061290888889, 117.02475401333332 36.64973999222222, 117.02469184666667 36.64974074222222, 117.02383801333333 36.64975099222222, 117.02383601333334 36.65077799222222))"
G00AOI000006HI74,省中医院第二宿舍,3110,117.036921,36.647337,8492.087121,2021/4/29 21:45,2021/4/29 21:45,"POLYGON ((117.03739245777778 36.646700492222216, 117.03738420777776 36.64669954777778, 117.03646067999999 36.64687663111111, 117.03645301333333 36.64688052, 117.03644551333335 36.646887658888886, 117.0364400411111 36.64689590888889, 117.03643845777778 36.64690307555555, 117.03668245777777 36.64820496444444, 117.03668659666667 36.64821168666667, 117.03669484666666 36.648218631111106, 117.03670462444444 36.64822424222222, 117.03671342999999 36.648226881111114, 117.03696192999999 36.64823171444444, 117.03698226333334 36.648232103333335, 117.03699031888888 36.64822965888889, 117.03699915222222 36.648224158888894, 117.03700634666667 36.64821738111111, 117.03700945777777 36.648210992222225, 117.03700954111112 36.64820165888889, 117.03701581888889 36.64756443666667, 117.03701790222222 36.64755557555556, 117.03702276333333 36.64754521444445, 117.03702917999999 36.647535408888885, 117.03703601333332 36.64752824222222, 117.0374868188889 36.64720024222222, 117.0374930411111 36.64719318666667, 117.03749840222221 36.64718332555556, 117.03750193 36.647172964444444, 117.03750262444444 36.64716432555555, 117.03741465222222 36.646715908888886, 117.03741037444445 36.646710158888894, 117.0374020688889 36.64670452, 117.03739245777778 36.646700492222216))"
G00AOI000001Y6EE,现代逸城(经十路),3110,117.060134,36.647936,8405.062328,2015/7/21 20:11,2019/7/5 11:55,"POLYGON ((117.06050301333333 36.64795699222222, 117.06046301333333 36.647343992222225, 117.06033501333334 36.64734499222222, 117.06007801333332 36.64719699222222, 117.05977201333334 36.64737199222222, 117.05977301333333 36.64856799222222, 117.06053401333334 36.64855499222222, 117.06050301333333 36.64795699222222))"
G00AOI000002GUU1,舜山园,3110,117.052321,36.647043,8210.834472,2016/8/30 11:49,2019/6/18 12:05,"POLYGON ((117.05275801333333 36.64643399222222, 117.05217401333333 36.64640799222222, 117.05201501333333 36.646722992222216, 117.05190901333333 36.64697199222222, 117.05188401333334 36.64708699222222, 117.05186801333333 36.64730399222222, 117.05189701333333 36.64738899222222, 117.05189101333332 36.64763199222222, 117.05252601333333 36.64763599222222, 117.05266401333333 36.64748099222222, 117.05275801333333 36.64643399222222))"
G00AOI000006LRRL,山东省国土空间生态修复中心,3520,117.058213,36.654371,8134.298267,2021/8/17 14:20,2021/9/2 18:13,"POLYGON ((117.05885401333333 36.65470999222222, 117.05887601333335 36.65402299222222, 117.05756501333332 36.65403499222222, 117.05755501333333 36.654717992222224, 117.05885401333333 36.65470999222222))"
G00AOI000006OSM4,济南市人大宿舍,3110,117.043944,36.649236,7937.94074,2021/9/17 17:00,2021/9/17 17:00,"POLYGON ((117.04479101333334 36.64953299222222, 117.04480201333332 36.64910199222222, 117.04400401333334 36.64911499222222, 117.04400601333334 36.648801992222225, 117.04328601333332 36.64881399222222, 117.04330301333331 36.64956099222222, 117.04479101333334 36.64953299222222))"
G00AOI000002FS3L,山东翰林大酒店,3930,117.041925,36.649246,7838.105566,2016/5/7 9:44,2021/3/15 12:35,"POLYGON ((117.04243601333334 36.648883992222224, 117.04139401333332 36.648880992222225, 117.04137601333333 36.64888299222222, 117.04136979111111 36.64888554777778, 117.04135901333333 36.64888999222222, 117.04133701333333 36.64890499222223, 117.04132901333334 36.648914992222224, 117.04132301333333 36.648930992222226, 117.04133301333333 36.64952599222222, 117.04134501333333 36.64954599222222, 117.04136701333333 36.64956599222222, 117.04138901333333 36.64958299222222, 117.04141501333334 36.64959499222223, 117.04144401333333 36.64960499222222, 117.04147501333333 36.649612992222224, 117.04243901333332 36.649609992222224, 117.04246601333334 36.649603992222225, 117.04249301333333 36.64959399222222, 117.04251801333332 36.64957799222223, 117.04253201333334 36.64954599222222, 117.04250801333333 36.648928992222224, 117.04250676333332 36.64892735333333, 117.04249201333333 36.64890799222222, 117.04246701333332 36.64889299222222, 117.04243601333334 36.648883992222224))"
G00AOI000006BZUA,华特广场,3530,117.031144,36.649224,7794.069603,2019/12/28 10:25,2019/12/28 10:25,"POLYGON ((117.03145401333333 36.648765992222216, 117.03135901333334 36.64876399222222, 117.03070801333334 36.64876499222222, 117.03067201333334 36.64877199222222, 117.03065601333333 36.64877899222222, 117.03064801333333 36.64878699222222, 117.03063801333334 36.64879899222222, 117.03063401333333 36.64881599222222, 117.03063301333333 36.64884499222222, 117.03061093 36.649241769999996, 117.03060101333332 36.64941999222222, 117.03060501333333 36.649434992222226, 117.03061301333334 36.64944699222222, 117.03062101333335 36.649451992222225, 117.03063201333333 36.64945499222222, 117.03065201333332 36.649455992222215, 117.03067715222222 36.649457964444444, 117.03114801333332 36.64949499222222, 117.03116001333333 36.64949799222222, 117.03116801333333 36.64950699222222, 117.03117401333333 36.64951899222222, 117.03117401333333 36.64953299222222, 117.03116801333333 36.64954999222222, 117.03105201333332 36.649919992222216, 117.03105201333332 36.649932992222226, 117.03105401333335 36.64994299222222, 117.03106001333333 36.64995099222222, 117.03107601333332 36.64995999222222, 117.03113501333334 36.64998199222222, 117.03125001333333 36.65001699222222, 117.03126501333334 36.65001799222222, 117.03128201333334 36.65001599222222, 117.03129001333333 36.65001299222222, 117.03130101333333 36.65000299222223, 117.03131201333333 36.64998299222222, 117.03162801333333 36.64914899222222, 117.03169001333333 36.648953992222225, 117.03169101333333 36.64893899222222, 117.03169101333333 36.64891999222222, 117.03168901333333 36.648900992222224, 117.03168201333332 36.64888799222222, 117.03166701333332 36.64886999222222, 117.03165101333333 36.64885499222222, 117.03159201333334 36.648809992222226, 117.03155201333333 36.64878599222222, 117.03153201333333 36.64877599222222, 117.03151401333334 36.64877199222222, 117.03148501333332 36.64876799222222, 117.03145401333333 36.648765992222216))"
G00AOI000006HMBT,山东通信技术学院,3410,117.050057,36.649291,7689.374409,2021/4/29 21:45,2023/10/10 17:37,"POLYGON ((117.05058201333333 36.649103992222216, 117.05060501333332 36.64882599222222, 117.04959101333333 36.64886999222222, 117.04956201333333 36.64896099222222, 117.04959801333332 36.64912199222223, 117.04961801333333 36.649784992222216, 117.05037701333333 36.64979299222222, 117.05044201333332 36.64945499222222, 117.05058201333333 36.649103992222216))"
